,X,Y,GWSTOR_V2,geometry,LAT,LON
67,5.46405029297,13.6811917814,M,MULTIPOINT (5.46405029297 13.6811917814),13.68,5.46
68,5.51405029297,13.6811917814,M,MULTIPOINT (5.51405029297 13.6811917814),13.68,5.51
69,5.56405029297,13.6811917814,M,MULTIPOINT (5.56405029297 13.6811917814),13.68,5.56
70,5.61405029297,13.6811917814,M,MULTIPOINT (5.61405029297 13.6811917814),13.68,5.61
71,5.66405029297,13.6811917814,M,MULTIPOINT (5.66405029297 13.6811917814),13.68,5.66
72,5.71405029297,13.6811917814,M,MULTIPOINT (5.71405029297 13.6811917814),13.68,5.71
73,5.76405029297,13.6811917814,M,MULTIPOINT (5.76405029297 13.6811917814),13.68,5.76
74,5.81405029297,13.6811917814,M,MULTIPOINT (5.81405029297 13.6811917814),13.68,5.81
75,5.86405029297,13.6811917814,M,MULTIPOINT (5.86405029297 13.6811917814),13.68,5.86
76,5.91405029297,13.6811917814,H,MULTIPOINT (5.91405029297 13.6811917814),13.68,5.91
77,5.96405029297,13.6811917814,H,MULTIPOINT (5.96405029297 13.6811917814),13.68,5.96
78,6.01405029297,13.6811917814,H,MULTIPOINT (6.01405029297 13.6811917814),13.68,6.01
79,6.06405029297,13.6811917814,H,MULTIPOINT (6.06405029297 13.6811917814),13.68,6.06
80,13.314050293,13.6811917814,H,MULTIPOINT (13.314050293 13.6811917814),13.68,13.31
81,13.364050293,13.6811917814,LM,MULTIPOINT (13.364050293 13.6811917814),13.68,13.36
82,13.414050293,13.6811917814,0,MULTIPOINT (13.414050293 13.6811917814),13.68,13.41
83,13.464050293,13.6811917814,0,MULTIPOINT (13.464050293 13.6811917814),13.68,13.46
84,13.514050293,13.6811917814,0,MULTIPOINT (13.514050293 13.6811917814),13.68,13.51
85,13.564050293,13.6811917814,0,MULTIPOINT (13.564050293 13.6811917814),13.68,13.56
86,13.614050293,13.6811917814,0,MULTIPOINT (13.614050293 13.6811917814),13.68,13.61
87,4.41405029297,13.6311917814,M,MULTIPOINT (4.41405029297 13.6311917814),13.63,4.41
88,4.46405029297,13.6311917814,M,MULTIPOINT (4.46405029297 13.6311917814),13.63,4.46
89,4.51405029297,13.6311917814,M,MULTIPOINT (4.51405029297 13.6311917814),13.63,4.51
90,4.56405029297,13.6311917814,M,MULTIPOINT (4.56405029297 13.6311917814),13.63,4.56
91,4.61405029297,13.6311917814,M,MULTIPOINT (4.61405029297 13.6311917814),13.63,4.61
92,4.66405029297,13.6311917814,M,MULTIPOINT (4.66405029297 13.6311917814),13.63,4.66
93,4.71405029297,13.6311917814,M,MULTIPOINT (4.71405029297 13.6311917814),13.63,4.71
94,4.76405029297,13.6311917814,M,MULTIPOINT (4.76405029297 13.6311917814),13.63,4.76
95,4.81405029297,13.6311917814,M,MULTIPOINT (4.81405029297 13.6311917814),13.63,4.81
96,4.86405029297,13.6311917814,M,MULTIPOINT (4.86405029297 13.6311917814),13.63,4.86
97,4.91405029297,13.6311917814,M,MULTIPOINT (4.91405029297 13.6311917814),13.63,4.91
98,4.96405029297,13.6311917814,M,MULTIPOINT (4.96405029297 13.6311917814),13.63,4.96
99,5.01405029297,13.6311917814,M,MULTIPOINT (5.01405029297 13.6311917814),13.63,5.01
100,5.06405029297,13.6311917814,M,MULTIPOINT (5.06405029297 13.6311917814),13.63,5.06
101,5.11405029297,13.6311917814,M,MULTIPOINT (5.11405029297 13.6311917814),13.63,5.11
102,5.16405029297,13.6311917814,M,MULTIPOINT (5.16405029297 13.6311917814),13.63,5.16
103,5.21405029297,13.6311917814,M,MULTIPOINT (5.21405029297 13.6311917814),13.63,5.21
104,5.26405029297,13.6311917814,M,MULTIPOINT (5.26405029297 13.6311917814),13.63,5.26
105,5.31405029297,13.6311917814,M,MULTIPOINT (5.31405029297 13.6311917814),13.63,5.31
106,5.36405029297,13.6311917814,M,MULTIPOINT (5.36405029297 13.6311917814),13.63,5.36
107,5.41405029297,13.6311917814,M,MULTIPOINT (5.41405029297 13.6311917814),13.63,5.41
108,5.46405029297,13.6311917814,M,MULTIPOINT (5.46405029297 13.6311917814),13.63,5.46
109,5.51405029297,13.6311917814,M,MULTIPOINT (5.51405029297 13.6311917814),13.63,5.51
110,5.56405029297,13.6311917814,M,MULTIPOINT (5.56405029297 13.6311917814),13.63,5.56
111,5.61405029297,13.6311917814,M,MULTIPOINT (5.61405029297 13.6311917814),13.63,5.61
112,5.66405029297,13.6311917814,M,MULTIPOINT (5.66405029297 13.6311917814),13.63,5.66
113,5.71405029297,13.6311917814,M,MULTIPOINT (5.71405029297 13.6311917814),13.63,5.71
114,5.76405029297,13.6311917814,M,MULTIPOINT (5.76405029297 13.6311917814),13.63,5.76
115,5.81405029297,13.6311917814,M,MULTIPOINT (5.81405029297 13.6311917814),13.63,5.81
116,5.86405029297,13.6311917814,H,MULTIPOINT (5.86405029297 13.6311917814),13.63,5.86
117,5.91405029297,13.6311917814,H,MULTIPOINT (5.91405029297 13.6311917814),13.63,5.91
118,5.96405029297,13.6311917814,H,MULTIPOINT (5.96405029297 13.6311917814),13.63,5.96
119,6.01405029297,13.6311917814,H,MULTIPOINT (6.01405029297 13.6311917814),13.63,6.01
120,6.06405029297,13.6311917814,H,MULTIPOINT (6.06405029297 13.6311917814),13.63,6.06
121,6.11405029297,13.6311917814,H,MULTIPOINT (6.11405029297 13.6311917814),13.63,6.11
122,6.16405029297,13.6311917814,H,MULTIPOINT (6.16405029297 13.6311917814),13.63,6.16
123,6.21405029297,13.6311917814,H,MULTIPOINT (6.21405029297 13.6311917814),13.63,6.21
124,6.26405029297,13.6311917814,H,MULTIPOINT (6.26405029297 13.6311917814),13.63,6.26
125,6.31405029297,13.6311917814,H,MULTIPOINT (6.31405029297 13.6311917814),13.63,6.31
126,6.36405029297,13.6311917814,H,MULTIPOINT (6.36405029297 13.6311917814),13.63,6.36
127,13.314050293,13.6311917814,H,MULTIPOINT (13.314050293 13.6311917814),13.63,13.31
128,13.364050293,13.6311917814,M,MULTIPOINT (13.364050293 13.6311917814),13.63,13.36
129,13.414050293,13.6311917814,0,MULTIPOINT (13.414050293 13.6311917814),13.63,13.41
130,13.464050293,13.6311917814,0,MULTIPOINT (13.464050293 13.6311917814),13.63,13.46
131,13.514050293,13.6311917814,0,MULTIPOINT (13.514050293 13.6311917814),13.63,13.51
132,13.564050293,13.6311917814,0,MULTIPOINT (13.564050293 13.6311917814),13.63,13.56
133,13.614050293,13.6311917814,0,MULTIPOINT (13.614050293 13.6311917814),13.63,13.61
134,13.664050293,13.6311917814,0,MULTIPOINT (13.664050293 13.6311917814),13.63,13.66
135,4.36405029297,13.5811917814,M,MULTIPOINT (4.36405029297 13.5811917814),13.58,4.36
136,4.41405029297,13.5811917814,M,MULTIPOINT (4.41405029297 13.5811917814),13.58,4.41
137,4.46405029297,13.5811917814,M,MULTIPOINT (4.46405029297 13.5811917814),13.58,4.46
138,4.51405029297,13.5811917814,M,MULTIPOINT (4.51405029297 13.5811917814),13.58,4.51
139,4.56405029297,13.5811917814,M,MULTIPOINT (4.56405029297 13.5811917814),13.58,4.56
140,4.61405029297,13.5811917814,M,MULTIPOINT (4.61405029297 13.5811917814),13.58,4.61
141,4.66405029297,13.5811917814,M,MULTIPOINT (4.66405029297 13.5811917814),13.58,4.66
142,4.71405029297,13.5811917814,M,MULTIPOINT (4.71405029297 13.5811917814),13.58,4.71
143,4.76405029297,13.5811917814,M,MULTIPOINT (4.76405029297 13.5811917814),13.58,4.76
144,4.81405029297,13.5811917814,M,MULTIPOINT (4.81405029297 13.5811917814),13.58,4.81
145,4.86405029297,13.5811917814,M,MULTIPOINT (4.86405029297 13.5811917814),13.58,4.86
146,4.91405029297,13.5811917814,M,MULTIPOINT (4.91405029297 13.5811917814),13.58,4.91
147,4.96405029297,13.5811917814,M,MULTIPOINT (4.96405029297 13.5811917814),13.58,4.96
148,5.01405029297,13.5811917814,M,MULTIPOINT (5.01405029297 13.5811917814),13.58,5.01
149,5.06405029297,13.5811917814,M,MULTIPOINT (5.06405029297 13.5811917814),13.58,5.06
150,5.11405029297,13.5811917814,M,MULTIPOINT (5.11405029297 13.5811917814),13.58,5.11
151,5.16405029297,13.5811917814,M,MULTIPOINT (5.16405029297 13.5811917814),13.58,5.16
152,5.21405029297,13.5811917814,M,MULTIPOINT (5.21405029297 13.5811917814),13.58,5.21
153,5.26405029297,13.5811917814,M,MULTIPOINT (5.26405029297 13.5811917814),13.58,5.26
154,5.31405029297,13.5811917814,M,MULTIPOINT (5.31405029297 13.5811917814),13.58,5.31
155,5.36405029297,13.5811917814,M,MULTIPOINT (5.36405029297 13.5811917814),13.58,5.36
156,5.41405029297,13.5811917814,M,MULTIPOINT (5.41405029297 13.5811917814),13.58,5.41
157,5.46405029297,13.5811917814,M,MULTIPOINT (5.46405029297 13.5811917814),13.58,5.46
158,5.51405029297,13.5811917814,M,MULTIPOINT (5.51405029297 13.5811917814),13.58,5.51
159,5.56405029297,13.5811917814,M,MULTIPOINT (5.56405029297 13.5811917814),13.58,5.56
160,5.61405029297,13.5811917814,M,MULTIPOINT (5.61405029297 13.5811917814),13.58,5.61
161,5.66405029297,13.5811917814,M,MULTIPOINT (5.66405029297 13.5811917814),13.58,5.66
162,5.71405029297,13.5811917814,M,MULTIPOINT (5.71405029297 13.5811917814),13.58,5.71
163,5.76405029297,13.5811917814,H,MULTIPOINT (5.76405029297 13.5811917814),13.58,5.76
164,5.81405029297,13.5811917814,H,MULTIPOINT (5.81405029297 13.5811917814),13.58,5.81
165,5.86405029297,13.5811917814,H,MULTIPOINT (5.86405029297 13.5811917814),13.58,5.86
166,5.91405029297,13.5811917814,H,MULTIPOINT (5.91405029297 13.5811917814),13.58,5.91
167,5.96405029297,13.5811917814,H,MULTIPOINT (5.96405029297 13.5811917814),13.58,5.96
168,6.01405029297,13.5811917814,H,MULTIPOINT (6.01405029297 13.5811917814),13.58,6.01
169,6.06405029297,13.5811917814,H,MULTIPOINT (6.06405029297 13.5811917814),13.58,6.06
170,6.11405029297,13.5811917814,H,MULTIPOINT (6.11405029297 13.5811917814),13.58,6.11
171,6.16405029297,13.5811917814,H,MULTIPOINT (6.16405029297 13.5811917814),13.58,6.16
172,6.21405029297,13.5811917814,H,MULTIPOINT (6.21405029297 13.5811917814),13.58,6.21
173,6.26405029297,13.5811917814,H,MULTIPOINT (6.26405029297 13.5811917814),13.58,6.26
174,6.31405029297,13.5811917814,H,MULTIPOINT (6.31405029297 13.5811917814),13.58,6.31
175,6.36405029297,13.5811917814,H,MULTIPOINT (6.36405029297 13.5811917814),13.58,6.36
176,6.41405029297,13.5811917814,M,MULTIPOINT (6.41405029297 13.5811917814),13.58,6.41
177,13.264050293,13.5811917814,H,MULTIPOINT (13.264050293 13.5811917814),13.58,13.26
178,13.314050293,13.5811917814,H,MULTIPOINT (13.314050293 13.5811917814),13.58,13.31
179,13.364050293,13.5811917814,M,MULTIPOINT (13.364050293 13.5811917814),13.58,13.36
180,13.414050293,13.5811917814,0,MULTIPOINT (13.414050293 13.5811917814),13.58,13.41
181,13.464050293,13.5811917814,0,MULTIPOINT (13.464050293 13.5811917814),13.58,13.46
182,13.514050293,13.5811917814,0,MULTIPOINT (13.514050293 13.5811917814),13.58,13.51
183,13.564050293,13.5811917814,0,MULTIPOINT (13.564050293 13.5811917814),13.58,13.56
184,13.614050293,13.5811917814,0,MULTIPOINT (13.614050293 13.5811917814),13.58,13.61
185,13.664050293,13.5811917814,0,MULTIPOINT (13.664050293 13.5811917814),13.58,13.66
186,13.714050293,13.5811917814,0,MULTIPOINT (13.714050293 13.5811917814),13.58,13.71
187,4.31405029297,13.5311917814,M,MULTIPOINT (4.31405029297 13.5311917814),13.53,4.31
188,4.36405029297,13.5311917814,M,MULTIPOINT (4.36405029297 13.5311917814),13.53,4.36
189,4.41405029297,13.5311917814,M,MULTIPOINT (4.41405029297 13.5311917814),13.53,4.41
190,4.46405029297,13.5311917814,M,MULTIPOINT (4.46405029297 13.5311917814),13.53,4.46
191,4.51405029297,13.5311917814,M,MULTIPOINT (4.51405029297 13.5311917814),13.53,4.51
192,4.56405029297,13.5311917814,M,MULTIPOINT (4.56405029297 13.5311917814),13.53,4.56
193,4.61405029297,13.5311917814,M,MULTIPOINT (4.61405029297 13.5311917814),13.53,4.61
194,4.66405029297,13.5311917814,M,MULTIPOINT (4.66405029297 13.5311917814),13.53,4.66
195,4.71405029297,13.5311917814,M,MULTIPOINT (4.71405029297 13.5311917814),13.53,4.71
196,4.76405029297,13.5311917814,M,MULTIPOINT (4.76405029297 13.5311917814),13.53,4.76
197,4.81405029297,13.5311917814,M,MULTIPOINT (4.81405029297 13.5311917814),13.53,4.81
198,4.86405029297,13.5311917814,M,MULTIPOINT (4.86405029297 13.5311917814),13.53,4.86
199,4.91405029297,13.5311917814,M,MULTIPOINT (4.91405029297 13.5311917814),13.53,4.91
200,4.96405029297,13.5311917814,M,MULTIPOINT (4.96405029297 13.5311917814),13.53,4.96
201,5.01405029297,13.5311917814,M,MULTIPOINT (5.01405029297 13.5311917814),13.53,5.01
202,5.06405029297,13.5311917814,M,MULTIPOINT (5.06405029297 13.5311917814),13.53,5.06
203,5.11405029297,13.5311917814,M,MULTIPOINT (5.11405029297 13.5311917814),13.53,5.11
204,5.16405029297,13.5311917814,M,MULTIPOINT (5.16405029297 13.5311917814),13.53,5.16
205,5.21405029297,13.5311917814,M,MULTIPOINT (5.21405029297 13.5311917814),13.53,5.21
206,5.26405029297,13.5311917814,M,MULTIPOINT (5.26405029297 13.5311917814),13.53,5.26
207,5.31405029297,13.5311917814,M,MULTIPOINT (5.31405029297 13.5311917814),13.53,5.31
208,5.36405029297,13.5311917814,M,MULTIPOINT (5.36405029297 13.5311917814),13.53,5.36
209,5.41405029297,13.5311917814,M,MULTIPOINT (5.41405029297 13.5311917814),13.53,5.41
210,5.46405029297,13.5311917814,M,MULTIPOINT (5.46405029297 13.5311917814),13.53,5.46
211,5.51405029297,13.5311917814,M,MULTIPOINT (5.51405029297 13.5311917814),13.53,5.51
212,5.56405029297,13.5311917814,M,MULTIPOINT (5.56405029297 13.5311917814),13.53,5.56
213,5.61405029297,13.5311917814,M,MULTIPOINT (5.61405029297 13.5311917814),13.53,5.61
214,5.66405029297,13.5311917814,H,MULTIPOINT (5.66405029297 13.5311917814),13.53,5.66
215,5.71405029297,13.5311917814,H,MULTIPOINT (5.71405029297 13.5311917814),13.53,5.71
216,5.76405029297,13.5311917814,H,MULTIPOINT (5.76405029297 13.5311917814),13.53,5.76
217,5.81405029297,13.5311917814,H,MULTIPOINT (5.81405029297 13.5311917814),13.53,5.81
218,5.86405029297,13.5311917814,H,MULTIPOINT (5.86405029297 13.5311917814),13.53,5.86
219,5.91405029297,13.5311917814,M,MULTIPOINT (5.91405029297 13.5311917814),13.53,5.91
220,5.96405029297,13.5311917814,M,MULTIPOINT (5.96405029297 13.5311917814),13.53,5.96
221,6.01405029297,13.5311917814,M,MULTIPOINT (6.01405029297 13.5311917814),13.53,6.01
222,6.06405029297,13.5311917814,M,MULTIPOINT (6.06405029297 13.5311917814),13.53,6.06
223,6.11405029297,13.5311917814,M,MULTIPOINT (6.11405029297 13.5311917814),13.53,6.11
224,6.16405029297,13.5311917814,M,MULTIPOINT (6.16405029297 13.5311917814),13.53,6.16
225,6.21405029297,13.5311917814,M,MULTIPOINT (6.21405029297 13.5311917814),13.53,6.21
226,6.26405029297,13.5311917814,M,MULTIPOINT (6.26405029297 13.5311917814),13.53,6.26
227,6.31405029297,13.5311917814,M,MULTIPOINT (6.31405029297 13.5311917814),13.53,6.31
228,6.36405029297,13.5311917814,M,MULTIPOINT (6.36405029297 13.5311917814),13.53,6.36
229,6.41405029297,13.5311917814,M,MULTIPOINT (6.41405029297 13.5311917814),13.53,6.41
230,6.46405029297,13.5311917814,M,MULTIPOINT (6.46405029297 13.5311917814),13.53,6.46
231,13.064050293,13.5311917814,H,MULTIPOINT (13.064050293 13.5311917814),13.53,13.06
232,13.214050293,13.5311917814,H,MULTIPOINT (13.214050293 13.5311917814),13.53,13.21
233,13.264050293,13.5311917814,H,MULTIPOINT (13.264050293 13.5311917814),13.53,13.26
234,13.314050293,13.5311917814,H,MULTIPOINT (13.314050293 13.5311917814),13.53,13.31
235,13.364050293,13.5311917814,M,MULTIPOINT (13.364050293 13.5311917814),13.53,13.36
236,13.414050293,13.5311917814,0,MULTIPOINT (13.414050293 13.5311917814),13.53,13.41
237,13.464050293,13.5311917814,0,MULTIPOINT (13.464050293 13.5311917814),13.53,13.46
238,13.514050293,13.5311917814,0,MULTIPOINT (13.514050293 13.5311917814),13.53,13.51
239,13.564050293,13.5311917814,0,MULTIPOINT (13.564050293 13.5311917814),13.53,13.56
240,13.614050293,13.5311917814,0,MULTIPOINT (13.614050293 13.5311917814),13.53,13.61
241,13.664050293,13.5311917814,0,MULTIPOINT (13.664050293 13.5311917814),13.53,13.66
242,13.714050293,13.5311917814,0,MULTIPOINT (13.714050293 13.5311917814),13.53,13.71
243,13.764050293,13.5311917814,0,MULTIPOINT (13.764050293 13.5311917814),13.53,13.76
244,4.21405029297,13.4811917814,M,MULTIPOINT (4.21405029297 13.4811917814),13.48,4.21
245,4.26405029297,13.4811917814,M,MULTIPOINT (4.26405029297 13.4811917814),13.48,4.26
246,4.31405029297,13.4811917814,M,MULTIPOINT (4.31405029297 13.4811917814),13.48,4.31
247,4.36405029297,13.4811917814,M,MULTIPOINT (4.36405029297 13.4811917814),13.48,4.36
248,4.41405029297,13.4811917814,M,MULTIPOINT (4.41405029297 13.4811917814),13.48,4.41
249,4.46405029297,13.4811917814,M,MULTIPOINT (4.46405029297 13.4811917814),13.48,4.46
250,4.51405029297,13.4811917814,M,MULTIPOINT (4.51405029297 13.4811917814),13.48,4.51
251,4.56405029297,13.4811917814,M,MULTIPOINT (4.56405029297 13.4811917814),13.48,4.56
252,4.61405029297,13.4811917814,M,MULTIPOINT (4.61405029297 13.4811917814),13.48,4.61
253,4.66405029297,13.4811917814,M,MULTIPOINT (4.66405029297 13.4811917814),13.48,4.66
254,4.71405029297,13.4811917814,M,MULTIPOINT (4.71405029297 13.4811917814),13.48,4.71
255,4.76405029297,13.4811917814,M,MULTIPOINT (4.76405029297 13.4811917814),13.48,4.76
256,4.81405029297,13.4811917814,M,MULTIPOINT (4.81405029297 13.4811917814),13.48,4.81
257,4.86405029297,13.4811917814,M,MULTIPOINT (4.86405029297 13.4811917814),13.48,4.86
258,4.91405029297,13.4811917814,M,MULTIPOINT (4.91405029297 13.4811917814),13.48,4.91
259,4.96405029297,13.4811917814,M,MULTIPOINT (4.96405029297 13.4811917814),13.48,4.96
260,5.01405029297,13.4811917814,M,MULTIPOINT (5.01405029297 13.4811917814),13.48,5.01
261,5.06405029297,13.4811917814,M,MULTIPOINT (5.06405029297 13.4811917814),13.48,5.06
262,5.11405029297,13.4811917814,M,MULTIPOINT (5.11405029297 13.4811917814),13.48,5.11
263,5.16405029297,13.4811917814,M,MULTIPOINT (5.16405029297 13.4811917814),13.48,5.16
264,5.21405029297,13.4811917814,M,MULTIPOINT (5.21405029297 13.4811917814),13.48,5.21
265,5.26405029297,13.4811917814,M,MULTIPOINT (5.26405029297 13.4811917814),13.48,5.26
266,5.31405029297,13.4811917814,M,MULTIPOINT (5.31405029297 13.4811917814),13.48,5.31
267,5.36405029297,13.4811917814,M,MULTIPOINT (5.36405029297 13.4811917814),13.48,5.36
268,5.41405029297,13.4811917814,M,MULTIPOINT (5.41405029297 13.4811917814),13.48,5.41
269,5.46405029297,13.4811917814,M,MULTIPOINT (5.46405029297 13.4811917814),13.48,5.46
270,5.51405029297,13.4811917814,M,MULTIPOINT (5.51405029297 13.4811917814),13.48,5.51
271,5.56405029297,13.4811917814,M,MULTIPOINT (5.56405029297 13.4811917814),13.48,5.56
272,5.61405029297,13.4811917814,H,MULTIPOINT (5.61405029297 13.4811917814),13.48,5.61
273,5.66405029297,13.4811917814,H,MULTIPOINT (5.66405029297 13.4811917814),13.48,5.66
274,5.71405029297,13.4811917814,H,MULTIPOINT (5.71405029297 13.4811917814),13.48,5.71
275,5.76405029297,13.4811917814,H,MULTIPOINT (5.76405029297 13.4811917814),13.48,5.76
276,5.81405029297,13.4811917814,H,MULTIPOINT (5.81405029297 13.4811917814),13.48,5.81
277,5.86405029297,13.4811917814,M,MULTIPOINT (5.86405029297 13.4811917814),13.48,5.86
278,5.91405029297,13.4811917814,M,MULTIPOINT (5.91405029297 13.4811917814),13.48,5.91
279,5.96405029297,13.4811917814,M,MULTIPOINT (5.96405029297 13.4811917814),13.48,5.96
280,6.01405029297,13.4811917814,M,MULTIPOINT (6.01405029297 13.4811917814),13.48,6.01
281,6.06405029297,13.4811917814,M,MULTIPOINT (6.06405029297 13.4811917814),13.48,6.06
282,6.11405029297,13.4811917814,M,MULTIPOINT (6.11405029297 13.4811917814),13.48,6.11
283,6.16405029297,13.4811917814,M,MULTIPOINT (6.16405029297 13.4811917814),13.48,6.16
284,6.21405029297,13.4811917814,M,MULTIPOINT (6.21405029297 13.4811917814),13.48,6.21
285,6.26405029297,13.4811917814,M,MULTIPOINT (6.26405029297 13.4811917814),13.48,6.26
